鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
永康區,房地(土地+建物),臺南市永康區華興街120巷1~50號,80.21,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0771130,118.9,6,2,3,有,無,6500000,54668,,0.0,0
永康區,房地(土地+建物),臺南市永康區崑山里大仁街31巷1~50號,6.79,住,,,10211,土地1建物1車位0,三層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830722,32.3,1,1,1,有,有,600000,18576,,0.0,0
永康區,房地(土地+建物),臺南市永康區大橋里中華路651~700號,119.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0760608,170.85,3,2,2,有,無,15300000,89552,,0.0,0
永康區,房地(土地+建物),臺南市永康區五王里中華路551~600號,4.92,住,,,10211,土地2建物1車位0,一層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791203,24.759999999999998,0,0,0,無,有,730000,29483,,0.0,0
永康區,房地(土地+建物),臺南市永康區五王里中華路551~600號,10.49,住,,,10210,土地2建物1車位0,五層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791203,54.489999999999995,1,1,1,有,有,1030000,18903,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區中華二路361巷1~50號,17.03,住,,,10211,土地1建物1車位1,六層，七層,009,其他,住家用,鋼筋混凝土造,0881217,194.26999999999998,4,2,2,有,有,6100000,31400,坡道平面,0.0,0
永康區,房地(土地+建物),臺南市永康區勝利里中華路201~250號,649.2,住,,,10209,土地1建物1車位0,全,005,透天厝,住商用,鋼筋混凝土造,0770718,2132.75,8,2,5,有,無,70100000,32868,,0.0,0
永康區,房地(土地+建物)+車位,臺南市永康區六合里26鄰中華二路266巷1~50號,13.07,住,,,10210,土地1建物1車位1,五層,019,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860128,159.32999999999998,4,2,2,有,有,5700000,35775,坡道機械,0.0,0
永康區,房地(土地+建物),臺南市永康區新興街34巷60弄1~50號,69.66,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0701128,86.12,5,2,2,有,無,3700000,42963,,0.0,0
永康區,土地,鹽西段901~950地號,176.65,工,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7213860,40837,,0.0,0
永康區,土地,鹽北段1101~1150地號,5.06,工,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,206550,40820,,0.0,0
仁德區,土地,二空段101~150地號,120.57,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,14929,,0.0,0
關廟區,土地,埤子頭段951~1000地號,10.98,,一般農業區,甲種建築用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,131230,11952,,0.0,0
歸仁區,土地,歸仁北段201~250地號,8.12,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,172211,21208,,0.0,0
左鎮區,土地,岡子林段401~450地號,6601.0,,森林區,農牧用地,10211,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4290650,650,,0.0,0
新市區,土地,番子寮段851~900地號,214.0,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,3505,,0.0,0
左鎮區,土地,內庄子段801~850地號,3024.0,,一般農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1410000,466,,0.0,0
新市區,房地(土地+建物),臺南市新巿區新和里信義街11巷1~50號,98.57,住,,,10211,土地2建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1001107,179.57999999999998,4,2,3,有,無,8000000,44548,,0.0,0
善化區,土地,茄拔段一小段1451~1500地號,2129.0,,鄉村區,乙種建築用地,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,7046,,0.0,0
善化區,土地,小新營段801~850地號,187.0,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6221600,33271,,0.0,0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路660巷1~50號,86.92,住,,,10211,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020917,197.19,5,2,5,有,無,7350000,37274,,0.0,0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路662巷1~50號,108.07,住,,,10211,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020917,191.64000000000001,5,2,5,有,無,7850000,40962,,0.0,0
佳里區,房地(土地+建物),臺南市佳里區鎮山里22鄰鎮山街105巷1~50號,87.03,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020103,193.08,5,2,3,有,無,6420000,33250,,0.0,0
佳里區,房地(土地+建物),臺南市佳里區建南里22鄰成功路85巷1~50號,80.95,住,,,10210,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020506,176.59,5,2,3,有,無,6600000,37375,,0.0,0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路662巷1~50號,108.04,住,,,10211,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020917,191.64000000000001,5,2,5,有,無,7850000,40962,,0.0,0
山上區,土地,石子崎段201~250地號,4816.0,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,540,,0.0,0
學甲區,土地,宅子港段151~200地號,5879.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3993754,679,,0.0,0
學甲區,土地,宅子港段151~200地號,2600.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1766246,679,,0.0,0
佳里區,房地(土地+建物),臺南市佳里區建南里26鄰安南路251~300號,108.25,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020329,172.79,4,2,5,有,無,8300000,48035,,0.0,0
學甲區,土地,學甲段251~300地號,208.0,,鄉村區,乙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,629600,3027,,0.0,0
佳里區,土地,佳里段3251~3300地號,1368.0,,特定農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,2558,,0.0,0
佳里區,土地,建南段851~900地號,106.67,工,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,26249,,0.0,0
西港區,土地,
