鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮志成路513巷1~50號,101.69,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690227,112.76,4,1,3,有,無,1100000,9755,,0.0,0
五結鄉,土地,新甲段851~900地號,1455.0,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2420000,1663,,0.0,0
五結鄉,土地,大義段1~50地號,47.25,,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100052,2118,,0.0,0
冬山鄉,土地,南富段351~400地號,2604.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5907825,2269,,0.0,0
冬山鄉,土地,香城段1~50地號,2658.0,,特定農業區,甲種建築用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000000,8653,,0.0,0
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮中山路四段219巷1~50號,44.75,住,,,10211,土地1建物1車位1,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810325,122.6,3,1,2,有,無,3000000,24470,坡道平面,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉安農三路18巷1~50號,53.44,,特定農業區,甲種建築用地,10211,土地1建物1車位0,一層，二層,004,其他,住家用,鋼筋混凝土造,0830927,127.36999999999999,2,2,2,有,無,2850000,22376,,0.0,0
三星鄉,土地,尾塹段351~400地號,1039.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,6352,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮和平路51~100號,7.3,商,,,10211,土地1建物1車位0,五層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830909,53.01,1,1,1,有,有,1830000,34522,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮竹林街405巷1~50號,77.02,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0701223,104.62,3,2,2,有,無,6600000,63085,,0.0,0
