鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里三街51~100號,104.0,住,,,10211,土地2建物1車位0,一層，二層，三層，騎樓,003,店面(店鋪),住商用,鋼筋混凝土造,0830926,214.13,4,2,4,有,無,5000000,23350,,0.0,0
壽豐鄉,土地,豐山段1451~1500地號,5048.49,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7859000,1557,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中順街45巷1~50號,31.08,住,,,10210,土地2建物1車位0,六層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830326,120.36000000000001,3,2,2,有,有,3300000,27418,,0.0,0
花蓮市,土地,國股段401~450地號,558.99,住,,,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13114716,23461,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿重慶路151~200號,101.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住商用,鋼筋混凝土加強磚造,0670829,112.46,3,2,2,有,無,6500000,57798,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿博愛街251~300號,129.0,住,,,10209,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020905,271.28,0,3,3,有,無,23800000,87732,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿富祥街51~100號,18.66,住,,,10211,土地2建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860711,98.96000000000001,2,1,2,有,無,2500000,25263,,0.0,0
壽豐鄉,土地,政明段201~250地號,776.65,住,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8457800,10890,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿民德里民德四街1~50號,499.0,住,,,10210,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0561206,133.81,3,2,2,有,無,34700000,259323,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海一街101~150號,144.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020930,165.8,4,3,4,有,無,8250000,49759,,0.0,0
