鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中正區,房地(土地+建物),臺北市中正區汀州路二段1~50號,26.3,住,,,10210,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,101.04,3,2,2,有,無,14500000,143508,,0.0,0
萬華區,房地(土地+建物),臺北市萬華區成都路51~100號,4.14,商,,,10211,土地1建物1車位0,十二層,013,套房(1房1廳1衛),見使用執照,見使用執照,0911224,44.35,1,0,1,有,有,8100000,182638,,0.0,0
文山區,土地,公訓段三小段351~400地號,405.0,住,,,10209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42800000,105679,,0.0,0
中正區,房地(土地+建物)+車位,臺北市中正區汀州路三段51~100號,30.03,住,,,10211,土地1建物1車位3,九層,010,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,1020403,280.57,4,2,2,有,有,65560000,332723,坡道平面,100.36,5600000
大同區,房地(土地+建物),臺北市大同區民權西路201~250號,11.42,商,,,10210,土地2建物1車位0,四層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680508,99.61,3,2,2,有,有,15380000,154402,,0.0,0
中正區,房地(土地+建物),臺北市中正區臨沂街57巷1~50號,42.75,住,,,10210,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,,116.98,3,2,2,有,無,13820000,118140,,0.0,0
中正區,房地(土地+建物),臺北市中正區臨沂街57巷1~50號,42.75,住,,,10210,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),,鋼筋混凝土造,,116.2,3,2,2,有,無,13810000,118847,,0.0,0
大同區,房地(土地+建物),臺北市大同區赤峰街1~50號,8.8,住,,,10211,土地1建物1車位0,一層,013,店面(店鋪),見其他登記事項,鋼筋混凝土造,1020829,50.599999999999994,0,0,0,無,有,17680000,349407,,0.0,0
大同區,房地(土地+建物)+車位,臺北市大同區赤峰街1~50號,31.52,住,,,10211,土地1建物1車位1,七層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,220.63,4,1,2,有,有,42400000,192177,升降平面,32.49,0
大同區,房地(土地+建物)+車位,臺北市大同區赤峰街1~50號,31.39,住,,,10211,土地1建物1車位1,七層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,220.5,4,1,2,有,有,42350000,192063,升降平面,32.49,0
大同區,房地(土地+建物),臺北市大同區延平北路一段51~100號,7.85,商,,,10211,土地1建物1車位0,五層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700223,70.58,2,1,1,有,有,9676249,137096,,0.0,0
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路51~100號,10.02,商,,,10208,土地1建物1車位1,六層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020528,149.89,3,2,2,有,有,20700000,141700,塔式車位,16.51,1800000
大同區,土地,大龍段一小段451~500地號,375.68,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12893300,34320,,0.0,0
中正區,房地(土地+建物),臺北市中正區武昌街一段16巷1~50號,15.0,商,,,10210,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650127,56.12,2,0,1,有,無,5530000,98539,,0.0,0
大同區,房地(土地+建物),臺北市大同區昌吉街61巷9弄1~50號,17.27,商,,,10211,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,44.64,2,1,1,有,無,2906780,65116,,0.0,0
萬華區,房地(土地+建物),臺北市萬華區中華路二段504巷51~100號,14.59,住,,,10210,土地1建物1車位0,一層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,51.09,1,1,1,有,有,7500000,146800,,0.0,0
